State,Station_ID,Date,Year,Month,Precipitation_mm,Attributes
Ohio,GHCND:US1OHAL0005,2015-01-01T00:00:00,2015,01,70.0,",,,N"
Ohio,GHCND:US1OHAS0002,2015-01-01T00:00:00,2015,01,75.1,"2,,,N"
Ohio,GHCND:US1OHAT0003,2015-01-01T00:00:00,2015,01,57.5,",,,N"
Ohio,GHCND:US1OHAT0005,2015-01-01T00:00:00,2015,01,57.5,",,,N"
Ohio,GHCND:US1OHAT0006,2015-01-01T00:00:00,2015,01,62.6,"3,,,N"
Ohio,GHCND:US1OHAT0009,2015-01-01T00:00:00,2015,01,70.4,"2,a,,N"
Ohio,GHCND:US1OHAT0012,2015-01-01T00:00:00,2015,01,56.7,",,,N"
Ohio,GHCND:US1OHAT0013,2015-01-01T00:00:00,2015,01,60.9,"2,a,,N"
Ohio,GHCND:US1OHAT0016,2015-01-01T00:00:00,2015,01,58.8,"1,,,N"
Ohio,GHCND:US1OHBT0001,2015-01-01T00:00:00,2015,01,82.8,",,,N"
Ohio,GHCND:US1OHBT0017,2015-01-01T00:00:00,2015,01,87.7,",,,N"
Ohio,GHCND:US1OHBT0018,2015-01-01T00:00:00,2015,01,94.7,",,,N"
Ohio,GHCND:US1OHCB0002,2015-01-01T00:00:00,2015,01,64.1,",,,N"
Ohio,GHCND:US1OHCC0001,2015-01-01T00:00:00,2015,01,64.6,",,,N"
Ohio,GHCND:US1OHCM0002,2015-01-01T00:00:00,2015,01,55.4,"5,,,N"
Ohio,GHCND:US1OHCM0009,2015-01-01T00:00:00,2015,01,44.4,",,,N"
Ohio,GHCND:US1OHCN0006,2015-01-01T00:00:00,2015,01,72.1,",,,N"
Ohio,GHCND:US1OHCN0010,2015-01-01T00:00:00,2015,01,69.2,",,,N"
Ohio,GHCND:US1OHCN0016,2015-01-01T00:00:00,2015,01,53.3,"2,,,N"
Ohio,GHCND:US1OHCR0001,2015-01-01T00:00:00,2015,01,65.6,",,,N"
Ohio,GHCND:US1OHCW0003,2015-01-01T00:00:00,2015,01,69.3,",,,N"
