State,Station_ID,Date,Year,Month,Precipitation_mm,Attributes
Wyoming,GHCND:US1WYAB0001,2015-01-01T00:00:00,2015,01,3.9,"1,,,N"
Wyoming,GHCND:US1WYAB0008,2015-01-01T00:00:00,2015,01,3.3,"1,,,N"
Wyoming,GHCND:US1WYAB0030,2015-01-01T00:00:00,2015,01,4.2,"2,,,N"
Wyoming,GHCND:US1WYAB0040,2015-01-01T00:00:00,2015,01,5.4,",,,N"
Wyoming,GHCND:US1WYAB0042,2015-01-01T00:00:00,2015,01,1.5,"2,,,N"
Wyoming,GHCND:US1WYAB0045,2015-01-01T00:00:00,2015,01,2.1,",a,,N"
Wyoming,GHCND:US1WYAB0047,2015-01-01T00:00:00,2015,01,3.3,",,,N"
Wyoming,GHCND:US1WYAB0048,2015-01-01T00:00:00,2015,01,3.8,",,,N"
Wyoming,GHCND:US1WYAB0049,2015-01-01T00:00:00,2015,01,8.4,"2,,,N"
Wyoming,GHCND:US1WYAB0050,2015-01-01T00:00:00,2015,01,3.6,"2,a,,N"
Wyoming,GHCND:US1WYAB0052,2015-01-01T00:00:00,2015,01,2.2,",,,N"
Wyoming,GHCND:US1WYAB0053,2015-01-01T00:00:00,2015,01,3.3,",,,N"
Wyoming,GHCND:US1WYAB0071,2015-01-01T00:00:00,2015,01,3.1,"2,,,N"
Wyoming,GHCND:US1WYAB0075,2015-01-01T00:00:00,2015,01,2.8,"4,,,N"
Wyoming,GHCND:US1WYAB0076,2015-01-01T00:00:00,2015,01,1.6,"2,,,N"
Wyoming,GHCND:US1WYAB0085,2015-01-01T00:00:00,2015,01,0.0,"5,T,,N"
Wyoming,GHCND:US1WYAB0098,2015-01-01T00:00:00,2015,01,3.9,"5,,,N"
Wyoming,GHCND:US1WYAB0108,2015-01-01T00:00:00,2015,01,13.7,"4,a,,N"
Wyoming,GHCND:US1WYBH0007,2015-01-01T00:00:00,2015,01,6.4,"5,,,N"
Wyoming,GHCND:US1WYCK0006,2015-01-01T00:00:00,2015,01,8.7,"1,,,N"
Wyoming,GHCND:US1WYCK0016,2015-01-01T00:00:00,2015,01,9.0,"4,,,N"
Wyoming,GHCND:US1WYCK0018,2015-01-01T00:00:00,2015,01,7.3,",,,N"
Wyoming,GHCND:US1WYCM0006,2015-01-01T00:00:00,2015,01,7.1,"3,a,,N"
Wyoming,GHCND:US1WYCM0016,2015-01-01T00:00:00,2015,01,10.7,",,,N"
Wyoming,GHCND:US1WYCM0020,2015-01-01T00:00:00,2015,01,7.7,",,,N"
Wyoming,GHCND:US1WYCR0004,2015-01-01T00:00:00,2015,01,9.0,",,,N"
Wyoming,GHCND:US1WYCR0005,2015-01-01T00:00:00,2015,01,8.6,"1,,,N"
Wyoming,GHCND:US1WYCR0009,2015-01-01T00:00:00,2015,01,2.1,"1,,,N"
Wyoming,GHCND:US1WYCR0011,2015-01-01T00:00:00,2015,01,0.0,",,,N"
Wyoming,GHCND:US1WYCR0012,2015-01-01T00:00:00,2015,01,1.3,",,,N"
Wyoming,GHCND:US1WYCR0014,2015-01-01T00:00:00,2015,01,2.6,",,,N"
Wyoming,GHCND:US1WYCR0016,2015-01-01T00:00:00,2015,01,14.7,"3,,,N"
Wyoming,GHCND:US1WYCR0018,2015-01-01T00:00:00,2015,01,6.4,",,,N"
Wyoming,GHCND:US1WYCV0005,2015-01-01T00:00:00,2015,01,13.0,"3,,,N"
Wyoming,GHCND:US1WYCV0011,2015-01-01T00:00:00,2015,01,5.4,",,,N"
Wyoming,GHCND:US1WYCV0012,2015-01-01T00:00:00,2015,01,3.9,",,,N"
Wyoming,GHCND:US1WYCV0016,2015-01-01T00:00:00,2015,01,18.1,",,,N"
Wyoming,GHCND:US1WYCV0019,2015-01-01T00:00:00,2015,01,3.9,"3,,,N"
Wyoming,GHCND:US1WYFM0011,2015-01-01T00:00:00,2015,01,0.3,",,,N"
Wyoming,GHCND:US1WYFM0021,2015-01-01T00:00:00,2015,01,1.3,",,,N"
Wyoming,GHCND:US1WYFM0027,2015-01-01T00:00:00,2015,01,0.8,",,,N"
Wyoming,GHCND:US1WYFM0037,2015-01-01T00:00:00,2015,01,0.5,",,,N"
Wyoming,GHCND:US1WYFM0039,2015-01-01T00:00:00,2015,01,0.5,"3,a,,N"
Wyoming,GHCND:US1WYGS0007,2015-01-01T00:00:00,2015,01,5.4,",,,N"
Wyoming,GHCND:US1WYGS0008,2015-01-01T00:00:00,2015,01,13.4,"1,,,N"
Wyoming,GHCND:US1WYGS0009,2015-01-01T00:00:00,2015,01,32.8,",,,N"
