State,Station_ID,Date,Year,Month,Precipitation_mm,Attributes
Arkansas,GHCND:US1ARAS0001,2015-01-01T00:00:00,2015,01,154.4,",,,N"
Arkansas,GHCND:US1ARAS0009,2015-01-01T00:00:00,2015,01,156.5,",,,N"
Arkansas,GHCND:US1ARBN0002,2015-01-01T00:00:00,2015,01,49.6,",,,N"
Arkansas,GHCND:US1ARBN0020,2015-01-01T00:00:00,2015,01,54.9,",,,N"
Arkansas,GHCND:US1ARBN0021,2015-01-01T00:00:00,2015,01,68.9,"3,,,N"
Arkansas,GHCND:US1ARBT0003,2015-01-01T00:00:00,2015,01,20.8,",,,N"
Arkansas,GHCND:US1ARBT0007,2015-01-01T00:00:00,2015,01,30.0,"2,,,N"
Arkansas,GHCND:US1ARBT0012,2015-01-01T00:00:00,2015,01,22.9,",,,N"
Arkansas,GHCND:US1ARBT0039,2015-01-01T00:00:00,2015,01,23.1,",,,N"
Arkansas,GHCND:US1ARBX0002,2015-01-01T00:00:00,2015,01,92.8,",,,N"
Arkansas,GHCND:US1ARBX0010,2015-01-01T00:00:00,2015,01,89.5,",,,N"
Arkansas,GHCND:US1ARBX0024,2015-01-01T00:00:00,2015,01,73.9,"1,,,N"
Arkansas,GHCND:US1ARBX0025,2015-01-01T00:00:00,2015,01,80.5,"1,,,N"
Arkansas,GHCND:US1ARBX0028,2015-01-01T00:00:00,2015,01,73.9,"4,,,N"
Arkansas,GHCND:US1ARBX0034,2015-01-01T00:00:00,2015,01,81.7,",,,N"
Arkansas,GHCND:US1ARBX0036,2015-01-01T00:00:00,2015,01,83.5,",,,N"
Arkansas,GHCND:US1ARCB0007,2015-01-01T00:00:00,2015,01,102.1,",,,N"
Arkansas,GHCND:US1ARCF0005,2015-01-01T00:00:00,2015,01,49.0,"3,,,N"
Arkansas,GHCND:US1ARCG0003,2015-01-01T00:00:00,2015,01,45.4,"3,,,N"
Arkansas,GHCND:US1ARCK0002,2015-01-01T00:00:00,2015,01,87.2,",,,N"
Arkansas,GHCND:US1ARCK0004,2015-01-01T00:00:00,2015,01,62.2,"4,,,N"
Arkansas,GHCND:US1ARCK0007,2015-01-01T00:00:00,2015,01,87.2,"1,,,N"
Arkansas,GHCND:US1ARCM0003,2015-01-01T00:00:00,2015,01,156.1,"2,a,,N"
Arkansas,GHCND:US1ARCN0003,2015-01-01T00:00:00,2015,01,154.0,",a,,N"
Arkansas,GHCND:US1ARCR0002,2015-01-01T00:00:00,2015,01,31.4,"2,,,N"
Arkansas,GHCND:US1ARCR0008,2015-01-01T00:00:00,2015,01,30.9,",,,N"
Arkansas,GHCND:US1ARCW0007,2015-01-01T00:00:00,2015,01,130.4,"1,,,N"
Arkansas,GHCND:US1ARCY0001,2015-01-01T00:00:00,2015,01,114.7,",,,N"
Arkansas,GHCND:US1ARDL0001,2015-01-01T00:00:00,2015,01,102.9,",,,N"
Arkansas,GHCND:US1ARDR0007,2015-01-01T00:00:00,2015,01,96.6,"1,a,,N"
Arkansas,GHCND:US1ARDR0009,2015-01-01T00:00:00,2015,01,117.9,",,,N"
Arkansas,GHCND:US1ARDS0001,2015-01-01T00:00:00,2015,01,110.5,"1,a,,N"
Arkansas,GHCND:US1ARFK0011,2015-01-01T00:00:00,2015,01,84.1,",,,N"
Arkansas,GHCND:US1ARFK0016,2015-01-01T00:00:00,2015,01,86.2,",,,N"
Arkansas,GHCND:US1ARFK0017,2015-01-01T00:00:00,2015,01,92.8,",,,N"
Arkansas,GHCND:US1ARFK0023,2015-01-01T00:00:00,2015,01,82.3,"1,,,N"
Arkansas,GHCND:US1ARFR0002,2015-01-01T00:00:00,2015,01,77.9,",,,N"
Arkansas,GHCND:US1ARFR0003,2015-01-01T00:00:00,2015,01,68.9,"1,,,N"
