District,Season,Crop Name,Transplant,Growth,Harvest,LAI,Avg_Salinity_Index,pH_Suitability,Dominant_Soil_Texture,Water_Availability_Cat,Rainfall,Heat_Stress_Days,Extreme_Heat_Risk,Yield,pH,Organic_Carbon,Nitrogen,Sand,Bulk_Density,CN_Ratio,sm_surface,sm_rootzone,Wind_Max,Max Temp_x_District_Optimized,Min Temp_x_District_Optimized,Min Relative Humidity_x_District_Optimized,LST_Kelvin_x_Season_Optimized,NDVI_Season_Max_x_Crop Name_Optimized,NDVI_Season_CV_x_Crop Name_Optimized,Moisture_Ratio_x_District_Optimized,Wind_Min_x_Crop Name_Optimized,Area_x_District_Optimized,Max Relative Humidity_x_Crop Name_Optimized,EVI_x_Crop Name_Optimized,Soil_Moisture_mm_x_District_Optimized,NDVI_Season_Range_x_District_Optimized,Clay_x_Crop Name_Optimized,Silt_x_Crop Name_Optimized,Rootzone_Surface_Diff_x_Crop Name_Optimized,Wind_Mean_x_District_Optimized,Rain_Temp_Ratio_x_District_Optimized,is_extreme_Wind_Max_x_District_Optimized
Bagerhat,Rabi,Wheat,December,Jan To March,April,2.3267711942265965,-1.707466453994524,Optimal,Loamy,Optimal,-1.048795610244615,-0.6532453335566707,Low Risk,-1.6611897527109625,-0.0315033336558743,-0.1851842066201866,-0.1914884586759509,0.0407379206318596,-0.1183308006231704,-0.0488336867849291,-0.1666253158033896,-0.0270672285779681,-0.19656340283476,-0.3694179736523983,0.0242404495291321,-0.0531108175241306,0.5656132876728716,0.010390910769111,0.2150649581717399,0.1328710630937332,-0.2178589742035512,-0.0002889085046101,0.0503932376120434,-0.0895226327166386,-0.0022081020575408,0.0012046500164653,-0.268160555393716,0.1758374048786406,-0.0104152441843257,-0.0040777456935868,0.0074811720897766,-0.0
Bagerhat,Rabi,Maize 2,December,Jan To March,April,2.3267711942265965,-1.707466453994524,Optimal,Loamy,Optimal,-1.048795610244615,-0.6532453335566707,Low Risk,-0.8452681512603653,-0.1117630596911849,-0.5496880314590578,-0.4295386526947329,0.090171415849928,-0.5361121683574672,-0.0409174330953653,-0.1666253158033896,-0.1074717602223911,-0.5256783172723644,-0.1314758942479575,0.0476425749545455,-0.0382668190482989,0.5656132876728716,-0.0196383318087132,-0.1945806794013042,0.1328710630937332,-0.0408522806228332,-0.0008520326714659,-0.2069850518415516,0.0240434339994227,0.0076000315490892,-0.005997231430192,-0.369227500306904,-0.0547019160907799,-0.0274542646915302,0.003108899721786,0.0735941473574078,-0.017935863909849
Bagerhat,Rabi,Boro,November,Dec To March,April,2.3267711942265965,-1.707466453994524,Optimal,Loamy,Optimal,-1.048795610244615,-0.6532453335566707,Low Risk,1.1927443456039297,0.0011782187118577,0.0056925349761911,0.0087453263645011,0.0214195020424252,-0.0376044503054856,-0.0003534324922124,-0.598126372019343,0.028854447759728,-0.0340852544457865,0.3104165389317184,0.0788454088550968,0.0062651763791961,0.5656132876728716,0.0676967144429606,-0.2511076867184641,0.1042480919746095,0.0560860368803705,0.0001253430452257,0.0040067853456135,-0.03822276866346,0.003625780118873,-0.0016415197711716,-0.2296857252105185,0.1277175925894088,0.3935296874449108,-0.0001948827440546,0.0071429679394582,-0.0
Bagerhat,Rabi,Sweet Potato,November,Dec To March,April,2.3267711942265965,-1.707466453994524,Optimal,Loamy,Optimal,-1.048795610244615,-0.6532453335566707,Low Risk,-0.9000403206919869,-0.0263353383599417,-0.282601546715415,-0.4676078947293997,0.1009048154596746,-0.3313037485163032,-0.1983495663411547,-0.598126372019343,-0.0808613430945486,0.042817852234725,-0.2334510711355749,0.0008383241037187,0.0211091748550278,0.5656132876728716,0.1301330401226826,-0.7432907650381427,0.1042480919746095,-0.0008022045119791,0.001205427928418,-0.1924466537377341,-0.0762171382434899,0.0078521563988548,-0.0264875108472076,-0.2451237420021781,0.0458321624558565,-0.0119824687459877,0.0097432647640861,0.0622003751203789,-0.0
Bagerhat,Kharif 1,Mango,April,April To May,April To June,0.9765855912740056,0.4988163488205434,Optimal,Loamy,Optimal,-0.3299955879675464,1.8447035988978144,High Risk,-0.3521528944116566,-0.1548344504330828,-5.648815236545335,-4.620360127124024,-0.5768573125469093,-3.9401690637208486,-0.0791546836363382,-0.3226295438199263,-0.9423293221713802,-0.4394395136007496,0.174449636414895,-0.1551758453990374,0.0211091748550278,0.069862055351477,0.2468545329469815,-0.1067043734322586,0.0652290417225965,-0.0366851169019865,0.0093209439424888,5.553055289381556e-05,0.0841879095526392,-0.042549408233674,-0.0245811891342149,-0.2375452677459629,-0.4448170746341818,-0.1541357051057717,-0.0022946617786534,0.0021644302977439,-0.0
Bagerhat,Kharif 1,Jack Fruit,April,April To May,April To June,0.9765855912740056,0.4988163488205434,Optimal,Loamy,Optimal,-0.3299955879675464,1.8447035988978144,High Risk,-0.3005288214410558,-4.932829817160118,-14.300886551462025,-7.967318962317332,-7.883442712234948,-27.24214991519022,3.913932944266102,-0.3226295438199263,-5.1915565862409245,-3.399026571746645,0.5483586183361594,-0.0771687606476593,0.0359531733308595,0.069862055351477,0.1726349927408919,-0.162578128484655,0.0652290417225965,0.0798965153748254,1.247601626626378,-0.943769226503814,0.0851124020736284,-0.9934911655968202,-0.6934706759344533,0.0799831871062755,0.0027628143197155,-0.1255937085575346,-0.7819882320439199,-0.2611117349990248,-0.0
Bagerhat,Kharif 1,Ripe Papaya,April,April To May,April To May,0.9765855912740056,0.4988163488205434,Optimal,Loamy,Optimal,-0.3299955879675464,1.8447035988978144,High Risk,-0.5454761586366371,-1.193789228812501,-2.0699538793587533,-3.368612173045056,1.2292506825800351,-2.0797371794231023,-1.4911187755848774,0.520457135248168,-0.0854551374781851,0.049270839070262,0.1404579107856892,-0.1239730114984861,0.0211091748550278,0.069862055351477,-0.490009686149731,0.1246890429692733,0.1326685420716639,-0.1022213936765361,1.238143525057401,-0.1099221922510762,-0.152308685477408,0.0440823519387613,0.1133665284865677,-0.2213114422783611,0.1416852771962282,0.1359872740247177,-0.0521951374617149,-0.0033083643540051,-0.0
Bagerhat,Kharif 1,Aus,March,April To July,Aug,0.9765855912740056,0.4988163488205434,Optimal,Loamy,Optimal,-0.3299955879675464,1.8447035988978144,High Risk,0.8049843636581288,-0.0159478035836911,-0.0272007097295844,-0.043532293573611,0.0267220712225559,-0.000776510288426,-0.0155851229449172,-0.9914561809546548,0.0264565472977975,0.0019912268750596,0.3104165389317184,0.0788454088550968,0.0062651763791961,0.069862055351477,-0.1600640605639573,0.051053731299674,0.0517951472586683,-0.0782911258285352,2.5930166192929973e-05,-0.0246328375020371,0.0300960257445041,0.0001436859774235,0.0008142907113015,-0.1384167299226692,0.2494521400082393,0.1096590560095539,-0.0006396524517943,3.856044696454138e-05,-0.0
Bagerhat,Rabi,Karala,February,March To July,Aug To Sep,2.3267711942265965,-1.707466453994524,Optimal,Loamy,Optimal,-1.048795610244615,-0.6532453335566707,Low Risk,-0.9458131761067193,-0.080260129261687,-0.285268236738993,-0.1960519103680206,0.1689644370368895,-0.3261486289441311,0.0161099613790815,-1.3067838758816983,-0.0540708834332774,-0.23882172058945,-0.1314758942479575,-0.1083715945482105,0.0211091748550278,0.5656132876728716,0.0185814058957074,-0.4659221509672429,0.0374161546917499,-0.0148709350485455,-0.0196647869628912,-0.0230285527382815,-0.0693702706273694,0.0096735188317378,-0.0142810414610555,-0.0165751429599839,0.4919584128186495,0.090362249048783,0.00668421686132,0.0356752134879305,-0.0
Bagerhat,Kharif 2,Sugarcane,October,Nov To Aug,Aug To Sep,2.3267711942265965,-1.9994076742255185,Optimal,Loamy,Optimal,0.9814887747702328,-0.6532453335566707,Low Risk,-0.5262879209553348,-0.880462556414459,-3.2601818058143968,-3.84652692869905,0.6848109866536686,-2.6510130703696304,-1.1076441393209098,-1.6304096680436642,-2.393035162361409,0.2218129307224198,0.2424330876733067,-0.0459659267471081,0.0062651763791961,-0.228003545066773,-0.024547033868602,-0.049638032611305,0.0175015875216048,-0.0817411267703859,-0.0123227618035995,-0.023228121216017,-0.0004900006547969,0.2728634613219144,0.0005161765387432,-0.1914081004883496,0.1072356955358396,-0.0063557731342548,-0.0036490515431706,-0.1636135195986944,0.0013547106437488
