Area,District,Season,Avg Temp,Avg Humidity,Crop Name,Transplant,Growth,Harvest,Production,Max Temp,Min Temp,Max Relative Humidity,Min Relative Humidity,EVI,LAI,FPAR,Soil_Moisture_mm,NDVI_Season_Mean,NDVI_Season_Max,NDVI_Season_Min,NDVI_Season_Std,NDVI_Season_Range,NDVI_Season_CV,Avg_Salinity_Index,pH,Organic_Carbon,Nitrogen,Clay,Sand,Silt,Bulk_Density,CN_Ratio,pH_Suitability,Dominant_Soil_Texture,sm_surface,sm_rootzone,Rootzone_Surface_Diff,Moisture_Ratio,Water_Availability_Cat,Rainfall,Heat_Stress_Days,Wind_Mean,Wind_Max,Rain_Temp_Ratio,Extreme_Heat_Risk,Is_Extreme_Heat,LST_C,is_extreme_Heat_Stress_Days,is_extreme_Wind_Max,Yield
525.3457462613621,Munshiganj,Rabi,20.5,80.0,Sweet Potato,November,Dec To March,April,2404.4053063260203,24.0,18.0,90.0,70.0,0.30856578744548147,1.1919429885032926,0.48189902457999206,9.2733343836559,0.3980302508031484,0.4834557462260854,0.33398426991294416,0.0637,0.1495,0.16,752.8953578959963,5.59,20.434184064537945,2.541651269427716,33.66,25.03,41.31,1.25,8.0397,Optimal,Loamy,0.2049008208480698,0.2605208987628865,0.0556,1.2714,Optimal,96.21,0.11681039960620866,1.531161664946875,4.74,4.9,Low Risk,0,25.53851917419778,0,0,4.5768
1304.4786463965788,Pirojpur,Rabi,20.5,80.0,Sweet Potato,November,Dec To March,April,5040.354919220784,24.0,18.0,90.0,70.0,0.30650706074376727,1.4704068677286883,0.5130800301951643,10.078736788875256,0.40246549474172166,0.4831820085306,0.3223706074190354,0.0684,0.1608,0.17,686.7481230219563,5.67,30.695558782488618,2.9352222035518403,28.34,24.15,47.51,1.22,10.4577,Optimal,Loamy,0.21250578384782626,0.2720635151839617,0.0596,1.2803,Optimal,220.43,0.0,1.8216106141946922,4.8,11.23,Low Risk,0,24.826626406760468,0,0,3.8639
2501.991752695597,Kishoreganj,Rabi,20.5,80.0,Sweet Potato,November,Dec To March,April,14278.81540278642,24.0,18.0,90.0,70.0,0.3219816032936011,0.9635630404271487,0.44157522467670485,10.520062943768442,0.4049493482385051,0.6040440524250399,0.286440163828353,0.1457,0.3176,0.3598,928.3605161293931,5.7,21.994733584562194,1.9258226361744033,31.7,27.47,40.83,1.29,11.421,Optimal,Loamy,0.17320560790726214,0.22655493084175796,0.0533,1.308,Moderate,79.21,0.07337407153896335,1.1285643359975608,4.31,4.09,Low Risk,0,24.676967258586433,0,0,5.707
454.04780175557147,Dinajpur,Rabi,20.5,80.0,Sweet Potato,November,Dec To March,April,1982.9149046137597,24.0,18.0,90.0,70.0,0.26814902764715803,0.8607553440921961,0.4179909107732657,11.015215665117381,0.38851834490402815,0.5500678540893007,0.2670011521156686,0.1301,0.2831,0.3349,877.5558724676495,5.93,16.198145262640796,1.5587658854812556,34.83,25.55,39.62,1.28,10.3916,Optimal,Loamy,0.1808051907033719,0.21770382745257946,0.0369,1.2041,Moderate,75.37,0.0,1.345410307378642,7.35,4.18,Low Risk,0,24.797414313959045,0,0,4.3672
402.5673436198876,Narayanganj,Rabi,20.5,80.0,Sweet Potato,November,Dec To March,April,1988.5588329541702,24.0,18.0,90.0,70.0,0.26424238584468296,0.8741657614310787,0.3904866432367856,10.446524999596361,0.3690633990481023,0.41766314917539915,0.32262113000898185,0.0435,0.095,0.1179,781.6153069094205,5.51,14.214513265227719,1.2643073497231552,38.87,26.95,34.18,1.3,11.2429,Optimal,Loamy,0.2073180848894649,0.2553818604562698,0.0481,1.2318,Optimal,96.21,0.008986910234137505,1.302183653520125,4.08,4.9,Low Risk,0,26.06147397418584,0,0,4.9397
1091.2594964883667,Chandpur,Rabi,20.5,80.0,Sweet Potato,November,Dec To March,April,2783.0876764734257,24.0,18.0,90.0,70.0,0.28522657699153886,2.017740981753639,0.5495021717194993,10.394248145779471,0.3500186365103668,0.40235207287691993,0.25234297021472224,0.0654,0.15,0.1868,697.2299656358888,5.75,27.467125085139703,2.8026327675114207,36.72,25.86,37.42,1.26,9.8005,Optimal,Loamy,0.18870016822049407,0.23316427477754112,0.0445,1.2356,Moderate,130.03,0.0,1.697087437311277,4.95,6.57,Low Risk,0,24.769778283057523,0,0,2.6023071625344354
440.67780894591584,Sunamganj,Rabi,20.5,80.0,Sweet Potato,November,Dec To March,April,1861.9210297408886,24.0,18.0,90.0,70.0,0.31061158877884404,1.120801179243763,0.47852323365297067,10.887611284401702,0.4419127957402073,0.5600277723891993,0.2908349850267334,0.1115,0.2692,0.2523,795.9255861975884,5.85,18.77846523928307,1.774330204295318,31.5,32.84,35.66,1.33,10.5834,Optimal,Loamy,0.1970063453357014,0.22351614283473817,0.0265,1.1346,Moderate,91.4,0.004259090827764483,1.2649984970226527,3.8,4.76,Low Risk,0,24.65875533670349,0,0,4.2251
1791.842255833468,Habiganj,Rabi,20.5,80.0,Sweet Potato,November,Dec To March,April,7429.654843379665,24.0,18.0,90.0,70.0,0.31382505223877455,1.1060692013293132,0.4489394629741666,10.620282968695363,0.4085941217976749,0.6146392636370641,0.2636475867010839,0.1756,0.351,0.4298,879.0364762738903,5.67,26.608938077911727,2.837498865191891,33.45,25.81,40.74,1.23,9.3776,Optimal,Loamy,0.19821138406115701,0.244509227359602,0.0463,1.2336,Moderate,82.88,0.43734111567286066,1.0864395137556797,3.74,4.22,Low Risk,0,25.57271737732831,0,0,4.1464
191.05792372632015,Munshiganj,Rabi,20.5,80.0,Sweet Potato,November,Dec To March,April,698.1404489674366,24.0,18.0,90.0,70.0,0.30857323712641066,1.2833408023926618,0.4728046823789424,9.482135453246924,0.40894638613740025,0.5228096914732163,0.3210400039090042,0.0843,0.2018,0.2061,727.8434557552877,5.44,19.88534913859013,2.264178756975947,34.67,29.31,36.02,1.25,8.7826,Acidic,Loamy,0.1803225529947611,0.2251010779057792,0.0448,1.2483,Moderate,96.21,0.40931865675040874,1.3943947853084326,4.31,4.9,Low Risk,0,25.504594475616727,0,0,3.6541
421.9272367304067,Shariatpur,Rabi,20.5,80.0,Sweet Potato,November,Dec To March,April,1777.3029685107006,24.0,18.0,90.0,70.0,0.3091809963135992,1.2266827783828633,0.4779165043899965,9.468025444632804,0.4021787530226865,0.4893750056086301,0.32198736127623573,0.089,0.1674,0.2213,740.9641800478239,5.51,19.381189596726244,2.442619279376886,33.45,26.36,40.19,1.27,7.9346,Optimal,Loamy,0.20001148496913226,0.2577120368649908,0.0577,1.2885,Optimal,130.03,0.2370400390357402,1.5227144783318762,4.57,6.57,Low Risk,0,25.556984447881007,0,0,4.2123
