State,Station_ID,Date,Year,Month,Precipitation_mm,Attributes
Oklahoma,GHCND:US1OKAD0002,2015-01-01T00:00:00,2015,01,4.1,"3,,,N"
Oklahoma,GHCND:US1OKAD0003,2015-01-01T00:00:00,2015,01,25.2,",,,N"
Oklahoma,GHCND:US1OKBC0005,2015-01-01T00:00:00,2015,01,24.7,",,,N"
Oklahoma,GHCND:US1OKBL0001,2015-01-01T00:00:00,2015,01,17.8,",,,N"
Oklahoma,GHCND:US1OKBL0002,2015-01-01T00:00:00,2015,01,11.5,",,,N"
Oklahoma,GHCND:US1OKBR0001,2015-01-01T00:00:00,2015,01,74.0,",,,N"
Oklahoma,GHCND:US1OKBV0004,2015-01-01T00:00:00,2015,01,7.9,"2,,,N"
Oklahoma,GHCND:US1OKBV0005,2015-01-01T00:00:00,2015,01,20.1,",,,N"
Oklahoma,GHCND:US1OKBV0006,2015-01-01T00:00:00,2015,01,15.0,"1,,,N"
Oklahoma,GHCND:US1OKCC0009,2015-01-01T00:00:00,2015,01,25.1,",,,N"
Oklahoma,GHCND:US1OKCC0010,2015-01-01T00:00:00,2015,01,17.0,",,,N"
Oklahoma,GHCND:US1OKCD0011,2015-01-01T00:00:00,2015,01,28.5,"2,,,N"
Oklahoma,GHCND:US1OKCD0017,2015-01-01T00:00:00,2015,01,25.3,",,,N"
Oklahoma,GHCND:US1OKCG0001,2015-01-01T00:00:00,2015,01,0.0,"5,T,,N"
Oklahoma,GHCND:US1OKCG0002,2015-01-01T00:00:00,2015,01,13.0,",,,N"
Oklahoma,GHCND:US1OKCH0002,2015-01-01T00:00:00,2015,01,19.9,"4,a,,N"
Oklahoma,GHCND:US1OKCK0008,2015-01-01T00:00:00,2015,01,13.0,",a,,N"
Oklahoma,GHCND:US1OKCM0002,2015-01-01T00:00:00,2015,01,43.0,",a,,N"
Oklahoma,GHCND:US1OKCM0007,2015-01-01T00:00:00,2015,01,23.8,",,,N"
Oklahoma,GHCND:US1OKCN0001,2015-01-01T00:00:00,2015,01,35.5,",,,N"
Oklahoma,GHCND:US1OKCN0002,2015-01-01T00:00:00,2015,01,33.8,",,,N"
Oklahoma,GHCND:US1OKCN0013,2015-01-01T00:00:00,2015,01,35.1,",,,N"
Oklahoma,GHCND:US1OKCN0018,2015-01-01T00:00:00,2015,01,30.4,"1,,,N"
Oklahoma,GHCND:US1OKCV0004,2015-01-01T00:00:00,2015,01,19.9,",,,N"
Oklahoma,GHCND:US1OKCV0012,2015-01-01T00:00:00,2015,01,22.5,",,,N"
Oklahoma,GHCND:US1OKCV0017,2015-01-01T00:00:00,2015,01,24.1,",,,N"
Oklahoma,GHCND:US1OKCV0032,2015-01-01T00:00:00,2015,01,22.7,",,,N"
Oklahoma,GHCND:US1OKCV0045,2015-01-01T00:00:00,2015,01,23.1,"2,,,N"
Oklahoma,GHCND:US1OKCV0050,2015-01-01T00:00:00,2015,01,29.8,",,,N"
Oklahoma,GHCND:US1OKCV0052,2015-01-01T00:00:00,2015,01,21.9,",,,N"
Oklahoma,GHCND:US1OKCV0053,2015-01-01T00:00:00,2015,01,29.3,",,,N"
Oklahoma,GHCND:US1OKCV0061,2015-01-01T00:00:00,2015,01,23.7,",,,N"
Oklahoma,GHCND:US1OKCV0069,2015-01-01T00:00:00,2015,01,13.5,"3,,,N"
Oklahoma,GHCND:US1OKCV0079,2015-01-01T00:00:00,2015,01,20.5,",,,N"
Oklahoma,GHCND:US1OKCV0080,2015-01-01T00:00:00,2015,01,26.1,",,,N"
Oklahoma,GHCND:US1OKCV0081,2015-01-01T00:00:00,2015,01,28.8,",,,N"
